,index,word,_score,_pvalue
140,1536,đây,9.32126089872571,0.02531087512730358
141,619,hay,9.255757523866636,0.026076802531364244
142,438,cơ_sở,9.183131282861485,0.026952587518572865
143,891,mẫu,9.080643696115558,0.028237678796420813
144,1595,đối_thủ,9.046624065744266,0.028677374032170265
145,1597,đối_với,8.91311325399206,0.03046867874231947
146,1415,vogue,8.851063829787241,0.031338034679958625
147,1081,rav4,8.851063829787241,0.031338034679958625
148,959,như_thường_lệ,8.851063829787241,0.031338034679958625
149,272,bất_ngờ,8.851063829787241,0.031338034679958625
150,1388,tổng_phí,8.851063829787241,0.031338034679958625
151,1078,range,8.851063829787241,0.031338034679958625
152,1095,rút,8.851063829787241,0.031338034679958625
153,1087,rover,8.851063829787241,0.031338034679958625
154,784,kể_cả,8.851063829787241,0.031338034679958625
155,759,kia_sedona,8.851063829787241,0.031338034679958625
156,1115,se,8.851063829787241,0.031338034679958625
157,744,khập_khiễng,8.851063829787241,0.031338034679958625
158,800,liệu,8.851063829787241,0.031338034679958625
159,810,lx,8.851063829787241,0.031338034679958625
160,229,autobiography,8.851063829787241,0.031338034679958625
161,809,luôn,8.851063829787241,0.031338034679958625
162,944,nhanh,8.851063829787241,0.031338034679958625
163,1067,quyết_định,8.851063829787241,0.031338034679958625
164,733,khó_tính,8.851063829787241,0.031338034679958625
165,1062,quan_trọng,8.851063829787241,0.031338034679958625
166,1057,q3,8.851063829787241,0.031338034679958625
167,1053,phức_tạp,8.851063829787241,0.031338034679958625
168,1051,phổ_thông,8.851063829787241,0.031338034679958625
169,867,mu,8.851063829787241,0.031338034679958625
170,1038,phép,8.851063829787241,0.031338034679958625
171,901,mốc,8.851063829787241,0.031338034679958625
172,1020,option,8.851063829787241,0.031338034679958625
173,824,lưng_chừng,8.851063829787241,0.031338034679958625
174,520,dịch_bệnh,8.851063829787241,0.031338034679958625
175,315,chevrolet_cruze,8.851063829787241,0.031338034679958625
176,1290,tranh,8.851063829787241,0.031338034679958625
177,1251,tiếp_cận,8.851063829787241,0.031338034679958625
178,568,giá_như,8.851063829787241,0.031338034679958625
179,570,giác,8.851063829787241,0.031338034679958625
180,1207,thông_thường,8.851063829787241,0.031338034679958625
181,489,duramax,8.851063829787241,0.031338034679958625
182,583,giới_thiệu,8.851063829787241,0.031338034679958625
183,1262,to_con,8.851063829787241,0.031338034679958625
184,483,diễn_biến,8.851063829787241,0.031338034679958625
185,1201,thích_hợp_nhất,8.851063829787241,0.031338034679958625
186,1188,thuế,8.851063829787241,0.031338034679958625
187,1181,thu_hẹp,8.851063829787241,0.031338034679958625
188,1279,toyoto,8.851063829787241,0.031338034679958625
189,1175,thiệt,8.851063829787241,0.031338034679958625
190,214,ai,8.851063829787241,0.031338034679958625
191,1168,thanh,8.851063829787241,0.031338034679958625
192,717,khoản,8.851063829787241,0.031338034679958625
193,651,hyundai_solati,8.851063829787241,0.031338034679958625
194,669,hôm_nay,8.851063829787241,0.031338034679958625
195,1298,trung,8.851063829787241,0.031338034679958625
196,1313,trước_đây,8.851063829787241,0.031338034679958625
197,379,city_top,8.851063829787241,0.031338034679958625
198,1324,trọng_trách,8.851063829787241,0.031338034679958625
199,1139,swift,8.851063829787241,0.031338034679958625
200,1333,ttđb,8.851063829787241,0.031338034679958625
201,359,chắc_hẳn,8.851063829787241,0.031338034679958625
202,1138,suzuki_vitara,8.851063829787241,0.031338034679958625
203,350,chương_trình,8.851063829787241,0.031338034679958625
204,1343,tài,8.851063829787241,0.031338034679958625
205,1132,subaru_forester,8.851063829787241,0.031338034679958625
206,1241,tin,8.851063829787241,0.031338034679958625
207,1351,tình_hình,8.851063829787241,0.031338034679958625
208,0,000,8.851063829787241,0.031338034679958625
209,989,nào,8.851063829787241,0.031338034679958625
210,133,510,8.851063829787241,0.031338034679958625
211,1523,điểm_trừ,8.851063829787241,0.031338034679958625
212,6,069,8.851063829787241,0.031338034679958625
213,138,555,8.851063829787241,0.031338034679958625
214,139,57,8.851063829787241,0.031338034679958625
215,198,918,8.851063829787241,0.031338034679958625
216,140,570,8.851063829787241,0.031338034679958625
217,141,583,8.851063829787241,0.031338034679958625
218,189,88,8.851063829787241,0.031338034679958625
219,1598,đối_đầu,8.851063829787241,0.031338034679958625
220,1584,đề_xuất,8.851063829787241,0.031338034679958625
221,34,161,8.851063829787241,0.031338034679958625
222,1625,ưu_đãi,8.851063829787241,0.031338034679958625
223,1593,đối_chọi,8.851063829787241,0.031338034679958625
224,182,84,8.851063829787241,0.031338034679958625
225,153,638,8.851063829787241,0.031338034679958625
226,93,307,8.851063829787241,0.031338034679958625
227,1592,đỏ,8.851063829787241,0.031338034679958625
228,88,290,8.851063829787241,0.031338034679958625
229,161,693,8.851063829787241,0.031338034679958625
230,1622,ưu_tiên,8.851063829787241,0.031338034679958625
231,164,70,8.851063829787241,0.031338034679958625
232,1553,đơn_vị,8.851063829787241,0.031338034679958625
233,1477,xv,8.851063829787241,0.031338034679958625
234,1606,đồng_nghĩa,8.851063829787241,0.031338034679958625
235,68,24,8.851063829787241,0.031338034679958625
236,79,266,8.851063829787241,0.031338034679958625
237,1574,đắn_đo,8.851063829787241,0.031338034679958625
238,208,999,8.851063829787241,0.031338034679958625
239,45,180,8.851063829787241,0.031338034679958625
240,118,43,8.851063829787241,0.031338034679958625
241,627,hiện_tại,8.683628901066,0.03380680890207149
242,1134,suv,8.646740014555434,0.034375764367933485
243,312,cerato,8.592148636499847,0.03523496655956878
244,951,nhà,8.592148636499847,0.03523496655956878
245,71,250,8.458551307847095,0.03742710719198626
246,1011,nổi_tiếng,8.458551307847095,0.03742710719198626
247,730,khía_cạnh,8.458551307847095,0.03742710719198626
248,1254,tiền,8.458551307847095,0.03742710719198626
249,1362,tăng_tốc,8.458551307847095,0.03742710719198626
250,868,mua,8.458551307847095,0.03742710719198626
251,975,nhẹ_nhàng,8.458551307847095,0.03742710719198626
252,964,nhạy,8.458551307847095,0.03742710719198626
253,1466,xl7,8.433827967806836,0.03784713971331371
254,394,cross,8.244084453529707,0.04122757772426852
255,756,kia_morning,8.244084453529707,0.04122757772426852
256,1563,được,8.018889868466214,0.04562291798043406
257,1172,thiết_kế,7.957290264680958,0.04690268331344014
258,976,nhỉnh,7.916225633945423,0.04777517249357338
259,1114,sau,7.803677383449691,0.05024822739698264
260,62,2021,7.773646423998529,0.05092888268253495
261,1205,thông_số,7.769024981611061,0.05103442130173736
262,1626,ảnh_hưởng,7.694124721734692,0.052774847511587245
263,861,mm,7.605633802816833,0.05490549421974249
264,844,lớn,7.347053228461604,0.061621318763509104
265,1389,tổng_thể,7.301408450704159,0.06288679015471611
266,1583,đến,7.295138417649447,0.06306257852798981
267,397,cua,7.26785714285715,0.06383300343090074
268,1309,trăm,7.26785714285715,0.06383300343090074
269,1301,trung_quốc,7.26785714285715,0.06383300343090074
270,1214,thường_xuyên,7.26785714285715,0.06383300343090074
271,17,118,7.26785714285715,0.06383300343090074
272,1031,phong_phú,7.26785714285715,0.06383300343090074
273,1303,trung_tính,7.26785714285715,0.06383300343090074
274,1125,song,7.26785714285715,0.06383300343090074
275,701,hứa_hẹn,7.26785714285715,0.06383300343090074
276,404,cuộc,7.26785714285715,0.06383300343090074
277,1300,trung_niên,7.26785714285715,0.06383300343090074
278,720,khoẻ,7.26785714285715,0.06383300343090074
279,1225,thề,7.26785714285715,0.06383300343090074
280,1033,phái,7.26785714285715,0.06383300343090074
281,353,chất_liệu,7.26785714285715,0.06383300343090074
282,1005,nặng,7.26785714285715,0.06383300343090074
283,1220,thật_sự,7.26785714285715,0.06383300343090074
284,1549,đúng,7.26785714285715,0.06383300343090074
285,732,khó_khăn,7.26785714285715,0.06383300343090074
286,367,chốt,7.26785714285715,0.06383300343090074
287,125,4matic,7.26785714285715,0.06383300343090074
288,370,chủ_yếu,7.26785714285715,0.06383300343090074
289,1547,đông,7.26785714285715,0.06383300343090074
290,918,new,7.26785714285715,0.06383300343090074
291,162,697,7.26785714285715,0.06383300343090074
292,1323,trễ,7.26785714285715,0.06383300343090074
293,1479,xác,7.26785714285715,0.06383300343090074
294,83,279mm,7.26785714285715,0.06383300343090074
295,955,nhóm,7.26785714285715,0.06383300343090074
296,1321,trẻ_hóa,7.26785714285715,0.06383300343090074
297,1319,trắng,7.26785714285715,0.06383300343090074
298,428,công_nghiệp,7.26785714285715,0.06383300343090074
299,1216,thất,7.26785714285715,0.06383300343090074
300,1315,trường_hải,7.26785714285715,0.06383300343090074
301,123,469,7.26785714285715,0.06383300343090074
302,526,dự_kiến,7.26785714285715,0.06383300343090074
303,1229,thị_giác,7.26785714285715,0.06383300343090074
304,897,mẹ,7.26785714285715,0.06383300343090074
305,146,600,7.26785714285715,0.06383300343090074
306,896,mặt_đường,7.26785714285715,0.06383300343090074
307,1263,to_lớn,7.26785714285715,0.06383300343090074
308,104,369,7.26785714285715,0.06383300343090074
309,144,599,7.26785714285715,0.06383300343090074
310,1502,ô_tô,7.26785714285715,0.06383300343090074
311,1200,thích_hợp,7.26785714285715,0.06383300343090074
312,1016,nữ,7.26785714285715,0.06383300343090074
313,1527,đua,7.26785714285715,0.06383300343090074
314,534,el,7.26785714285715,0.06383300343090074
315,941,ngọc_trai,7.26785714285715,0.06383300343090074
316,1237,thực_dụng,7.26785714285715,0.06383300343090074
317,107,399,7.26785714285715,0.06383300343090074
318,1503,ôm,7.26785714285715,0.06383300343090074
319,512,dần,7.26785714285715,0.06383300343090074
320,529,eco,7.26785714285715,0.06383300343090074
321,623,hiểm_trở,7.26785714285715,0.06383300343090074
322,924,ngoai,7.26785714285715,0.06383300343090074
323,134,529,7.26785714285715,0.06383300343090074
324,523,dồi_dào,7.26785714285715,0.06383300343090074
325,477,danh_tiếng,7.26785714285715,0.06383300343090074
326,1266,toyota_altis,7.26785714285715,0.06383300343090074
327,1515,đi_ở,7.26785714285715,0.06383300343090074
328,1015,nội_đô,7.26785714285715,0.06383300343090074
329,96,313,7.26785714285715,0.06383300343090074
330,677,hưởng,7.26785714285715,0.06383300343090074
331,120,455,7.26785714285715,0.06383300343090074
332,524,dừng,7.26785714285715,0.06383300343090074
333,451,cấ,7.26785714285715,0.06383300343090074
334,589,glc250,7.26785714285715,0.06383300343090074
335,1231,thị_trường_vốn,7.26785714285715,0.06383300343090074
336,672,hơi_hướng,7.26785714285715,0.06383300343090074
337,591,grand,7.26785714285715,0.06383300343090074
338,150,61,7.26785714285715,0.06383300343090074
339,1532,đánh,7.26785714285715,0.06383300343090074
340,936,người_yêu,7.26785714285715,0.06383300343090074
341,1233,thống_trị,7.26785714285715,0.06383300343090074
342,933,ngành,7.26785714285715,0.06383300343090074
343,740,không_tưởng,7.26785714285715,0.06383300343090074
344,932,nguồn_gốc,7.26785714285715,0.06383300343090074
345,666,hình_ảnh,7.26785714285715,0.06383300343090074
346,1497,áp_đơn,7.26785714285715,0.06383300343090074
347,1161,ta,7.26785714285715,0.06383300343090074
348,1280,toàn,7.26785714285715,0.06383300343090074
349,952,nhì,7.26785714285715,0.06383300343090074
350,240,biên_độ,7.26785714285715,0.06383300343090074
351,1436,văng,7.26785714285715,0.06383300343090074
352,987,normal,7.26785714285715,0.06383300343090074
353,1069,quá_trình,7.26785714285715,0.06383300343090074
354,845,lợi,7.26785714285715,0.06383300343090074
355,1052,phụ_kiện,7.26785714285715,0.06383300343090074
356,760,kia_seltos,7.26785714285715,0.06383300343090074
357,325,chiến_tuyến,7.26785714285715,0.06383300343090074
358,774,kép,7.26785714285715,0.06383300343090074
359,1446,vỏ,7.26785714285715,0.06383300343090074
360,196,910,7.26785714285715,0.06383300343090074
361,1571,đầu_tiên,7.26785714285715,0.06383300343090074
362,1624,ưu_điểm,7.26785714285715,0.06383300343090074
363,785,kỳ_vọng,7.26785714285715,0.06383300343090074
364,318,chevy_cruze,7.26785714285715,0.06383300343090074
365,820,lôi_kéo,7.26785714285715,0.06383300343090074
366,203,950,7.26785714285715,0.06383300343090074
367,1361,tăng_giá,7.26785714285715,0.06383300343090074
368,242,biến_thể,7.26785714285715,0.06383300343090074
369,1050,phổ_biến,7.26785714285715,0.06383300343090074
370,201,933,7.26785714285715,0.06383300343090074
371,1396,tựu,7.26785714285715,0.06383300343090074
372,170,754,7.26785714285715,0.06383300343090074
373,347,chăm_chút,7.26785714285715,0.06383300343090074
374,69,240,7.26785714285715,0.06383300343090074
375,292,bồng_bềnh,7.26785714285715,0.06383300343090074
376,1589,định_hướng,7.26785714285715,0.06383300343090074
377,790,la,7.26785714285715,0.06383300343090074
378,778,kĩ_lưỡng,7.26785714285715,0.06383300343090074
379,215,all,7.26785714285715,0.06383300343090074
380,64,210mm,7.26785714285715,0.06383300343090074
381,184,848,7.26785714285715,0.06383300343090074
382,340,chính_sách,7.26785714285715,0.06383300343090074
383,1344,tài_chính,7.26785714285715,0.06383300343090074
384,1259,tiện_nghi,7.225530978423777,0.06504637841286737
385,1538,đèn,7.182383249393338,0.066306290024108
386,1036,phân_phối,7.155289181899923,0.06710947934971966
387,1304,truyền_thống,7.155289181899923,0.06710947934971966
388,752,khởi_điểm,7.059460486322201,0.07002651977080404
389,127,4x2,7.059460486322201,0.07002651977080404
390,486,doanh_số,7.059460486322201,0.07002651977080404
391,569,giá_trị,7.059460486322201,0.07002651977080404
392,697,hộp_số,7.059460486322201,0.07002651977080404
393,1542,đòi_hỏi,7.059460486322201,0.07002651977080404
394,167,720,7.059460486322201,0.07002651977080404
395,1475,xuất_xứ,7.059460486322201,0.07002651977080404
396,1059,qua,7.059460486322201,0.07002651977080404
397,1423,vài,7.059460486322201,0.07002651977080404
398,335,chênh,7.059460486322201,0.07002651977080404
399,283,bền_bỉ,7.0566794383321385,0.07011298094596327
400,793,led,6.997183098591488,0.07198761093940394
401,128,4x4,6.948764216504724,0.0735488851673268
402,948,nhiều,6.8409192354928035,0.07714482604311508
403,1097,rất,6.835705139930509,0.07732291745388029
404,1376,tầm,6.788720232419696,0.07894572190965933
405,725,khá,6.764787572955521,0.07978491179720067
406,1449,với,6.761418725116732,0.07990372790264601
407,1101,rộng,6.70587610771002,0.08188743770236309
408,855,mercedes,6.61118855993103,0.08537914417779599
409,659,hàng_đầu,6.61118855993103,0.08537914417779599
410,502,dù,6.395400273984356,0.09388020398215607
411,468,cụm,6.388732394366139,0.09415543604031996
412,322,chiếc,6.225040847924438,0.10116031322390295
413,227,at,6.205208575078707,0.10204219720847459
414,1438,vượt_trội,6.133307658450702,0.10530160557063972
415,907,mới,6.106235872682947,0.1065544731540609
416,1155,sở_hữu,6.0276075054980485,0.11027475805910936
417,1335,tucson,5.916820925553322,0.11572794571681758
418,1439,vẫn,5.831922385376139,0.12008013686536541
419,1198,thì,5.799020327639646,0.12180842080741525
420,878,mã_lực,5.780281690140794,0.12280329580879057
421,684,hậu,5.780281690140794,0.12280329580879057
422,1014,nội_thất,5.59254655593126,0.13320690789563108
423,274,bậc,5.572082494969831,0.13439029271973746
424,1041,phù_hợp,5.572082494969831,0.13439029271973746
425,1193,tháng,5.572082494969831,0.13439029271973746
426,415,cái,5.572082494969831,0.13439029271973746
427,1252,tiếp_tục,5.572082494969831,0.13439029271973746
428,1211,thú_vị,5.572082494969831,0.13439029271973746
429,727,khác_biệt,5.551134301718666,0.13561200834626083
430,706,inch,5.476056338028121,0.14007774792904354
431,266,bản,5.447417260656169,0.14181769334031358
432,736,không_gian,5.39723104584951,0.14491619205086967
433,814,lái,5.3328735571322765,0.14898344264802577
434,1215,thấp,5.294380752600745,0.15146743140340915
435,406,cx,5.25017864963922,0.15436808853092704
436,129,50,5.228456697632615,0.155812677007366
437,1219,thậm_chí,5.228456697632615,0.155812677007366
438,1034,pháp,5.228456697632615,0.155812677007366
439,1614,động_cơ,5.173646019453722,0.1595146625826127
440,1047,phần,5.171830985915446,0.15963865898842494
441,1491,yếu_tố,5.0305302942273915,0.16957516819896806
442,997,nói,5.0305302942273915,0.16957516819896806
443,1371,tại,4.890721802655753,0.1799761605861064
444,430,công_suất,4.867605633802773,0.18175240614376023
445,1534,đánh_giá,4.8049098941474435,0.1866528165599262
446,328,cho,4.734216819626535,0.19232618328778348
447,680,hấp_dẫn,4.648181545754222,0.19944758158547463
448,441,cạnh_tranh,4.627878761933318,0.2011635052461928
449,1285,trailblazer,4.627878761933318,0.2011635052461928
450,979,nhờ,4.60356793067689,0.20323622010120343
451,657,hàng,4.5633802816901,0.20670610502124473
452,716,khoang,4.5633802816901,0.20670610502124473
453,977,nhỏ,4.5633802816901,0.20670610502124473
454,1322,trẻ_trung,4.484758551307858,0.21365382549231127
455,691,hệ_thống,4.453868066555346,0.21644224623486066
456,504,dùng,4.382002386660369,0.22305999722063266
457,442,cả,4.327188516277458,0.22823240417013715
458,1540,đèn_pha,4.311485936897938,0.22973436289208668
459,1330,trục,4.259154929577426,0.23480568545318417
460,1461,xe,4.23114187738235,0.23756242890788254
461,221,an_toàn,4.207906419696508,0.23987149389625445
462,1437,vượt,4.045310158825299,0.2566128348579684
463,1121,so,4.036991993139255,0.2574972690180516
464,849,mang,3.998955558226619,0.2615769328791683
465,1124,soluto,3.9618913480885403,0.2656086883382684
466,953,nhìn,3.920265593561325,0.27020372272110377
467,872,màu,3.9016901051700428,0.2722773733909817
468,1410,việc,3.9016901051700428,0.2722773733909817
469,1621,ưu_thế,3.9016901051700428,0.2722773733909817
470,1440,vận_hành,3.8933232936250786,0.27321608198727676
471,1140,sáng,3.675624801440181,0.29868826971258267
472,61,2020,3.652771568621506,0.30148195550038054
473,336,chênh_lệch,3.615189298265438,0.3061268722534363
474,349,chưa,3.615189298265438,0.3061268722534363
475,518,dễ_chịu,3.5776445909499617,0.3108306211262567
476,1355,tôi,3.5776445909499617,0.3108306211262567
477,22,128,3.5776445909499617,0.3108306211262567
478,506,dường_như,3.5776445909499617,0.3108306211262567
479,90,30,3.5776445909499617,0.3108306211262567
480,587,gla,3.5776445909499617,0.3108306211262567
481,1468,xoay_trở,3.5776445909499617,0.3108306211262567
482,1366,tương_xứng,3.5776445909499617,0.3108306211262567
483,1555,đưa,3.5776445909499617,0.3108306211262567
484,1174,thiếu_sót,3.5776445909499617,0.3108306211262567
485,551,ford_tourneo,3.5776445909499617,0.3108306211262567
486,576,giảm,3.5776445909499617,0.3108306211262567
487,1620,đứng,3.5776445909499617,0.3108306211262567
488,250,bt,3.5776445909499617,0.3108306211262567
489,1291,transit,3.5776445909499617,0.3108306211262567
490,427,công_bố,3.5776445909499617,0.3108306211262567
491,692,họ,3.5776445909499617,0.3108306211262567
492,1072,quả_thực,3.5776445909499617,0.3108306211262567
493,930,nguyên,3.5776445909499617,0.3108306211262567
494,654,hàn,3.5776445909499617,0.3108306211262567
495,1273,toyota_innova,3.5776445909499617,0.3108306211262567
496,1275,toyota_rush,3.5776445909499617,0.3108306211262567
497,101,35,3.5776445909499617,0.3108306211262567
498,265,bạn,3.5776445909499617,0.3108306211262567
499,1142,sơn,3.5776445909499617,0.3108306211262567
500,1152,số,3.5776445909499617,0.3108306211262567
501,475,da,3.5776445909499617,0.3108306211262567
502,858,mitsubishi,3.550771294433266,0.3142367084847168
503,1068,quá,3.4999833796269693,0.32076427641867106
504,655,hàn_quốc,3.488814875066024,0.3222156941075487
505,874,máy,3.474382108252362,0.324099906345449
506,57,2016,3.474382108252362,0.324099906345449
507,663,hãng,3.474382108252362,0.324099906345449
508,1189,thuộc,3.474382108252362,0.324099906345449
509,755,kia_cerato,3.474382108252362,0.324099906345449
510,505,dưới,3.474382108252362,0.324099906345449
511,338,chính,3.474382108252362,0.324099906345449
512,286,bị,3.474382108252362,0.324099906345449
513,1484,xứng_đáng,3.474382108252362,0.324099906345449
514,1390,tới,3.461053495916407,0.3258485921987716
515,1103,rộng_rãi,3.4449916892659935,0.3279669056973571
516,1039,phía,3.431133026398212,0.32980438647826266
517,1444,về,3.4097857924048673,0.33265246037398577
518,686,hẳn,3.3979202135891944,0.3342448425657533
519,434,cũng,3.369075807905986,0.33814371096184415
520,982,nissan,3.346478873239407,0.3412258639134845
521,771,kém,3.346478873239407,0.3412258639134845
522,985,nm,3.346478873239407,0.3412258639134845
523,1470,xoắn,3.346478873239407,0.3412258639134845
