,index,word,_score,_pvalue
102,1176,thon,13.46875000000001,0.003725155507659496
103,1539,đèn_chiếu,13.46875000000001,0.003725155507659496
104,1289,trang_trí,13.46875000000001,0.003725155507659496
105,217,allspace,13.46875000000001,0.003725155507659496
106,764,kim,13.46875000000001,0.003725155507659496
107,769,konda,13.46875000000001,0.003725155507659496
108,1486,yêu,13.46875000000001,0.003725155507659496
109,1483,xứ_sở,13.46875000000001,0.003725155507659496
110,459,cốc,13.46875000000001,0.003725155507659496
111,1144,sạn,13.46875000000001,0.003725155507659496
112,662,hào_phóng,13.46875000000001,0.003725155507659496
113,431,cùi,13.46875000000001,0.003725155507659496
114,895,mặt_tiền,13.46875000000001,0.003725155507659496
115,1375,tất_cả,13.46875000000001,0.003725155507659496
116,500,dãy,13.46875000000001,0.003725155507659496
117,1408,viết,13.46875000000001,0.003725155507659496
118,508,dạng_tầng,13.46875000000001,0.003725155507659496
119,1576,đằng,13.46875000000001,0.003725155507659496
120,884,mưa,13.46875000000001,0.003725155507659496
121,348,chơi_trội,13.46875000000001,0.003725155507659496
122,1143,sương_mù,13.46875000000001,0.003725155507659496
123,1228,thể_tích,13.46875000000001,0.003725155507659496
124,341,chói,13.46875000000001,0.003725155507659496
125,592,grand_i10,13.46875000000001,0.003725155507659496
126,661,hành_lý,13.46875000000001,0.003725155507659496
127,331,chuyên,13.46875000000001,0.003725155507659496
128,620,hid,13.46875000000001,0.003725155507659496
129,277,bật_tắt,13.46875000000001,0.003725155507659496
130,278,bắp,13.46875000000001,0.003725155507659496
131,818,lòng,13.46875000000001,0.003725155507659496
132,1131,subaru_ascent,13.46875000000001,0.003725155507659496
133,829,lấn_át,13.46875000000001,0.003725155507659496
134,319,chi,13.46875000000001,0.003725155507659496
135,1148,sấy,13.46875000000001,0.003725155507659496
136,604,gạt,13.46875000000001,0.003725155507659496
137,262,bóng,13.273082421374369,0.0040817694103768044
138,1365,tương_tự,12.603941415535617,0.0055763061337286675
139,801,loa,12.310544987922722,0.0063916563786079825
140,1213,thường,12.310544987922722,0.0063916563786079825
141,1159,sử_dụng,12.144726966873744,0.006903478241158829
142,680,hấp_dẫn,11.832829459188183,0.007978315863323223
143,1166,terra,11.807315389924089,0.008073224596269777
144,1124,soluto,11.807315389924089,0.008073224596269777
145,807,lux,10.997099292615617,0.011741571145697526
146,547,ford,10.678877927982798,0.013595290650407934
147,1585,đều,10.281756552037574,0.016316858650003284
148,330,chung,10.091304347826094,0.01780574831016811
149,1441,vậy,10.091304347826094,0.01780574831016811
150,222,android_auto,10.091304347826094,0.01780574831016811
151,1186,thua_thiệt_hơn,10.091304347826094,0.01780574831016811
152,742,khả_năng,10.014351884528576,0.018444532304439834
153,1194,thân,9.683632390154132,0.02145596683141267
154,1235,thứ,9.683632390154132,0.02145596683141267
155,1162,tay,9.574719634230522,0.022549611673882017
156,1305,trên,9.511480787967365,0.023209537259428842
157,1521,điểm,9.208108345021046,0.026648190336427333
158,667,hòa,9.166793478260884,0.027153538010062636
159,575,giải_trí,9.166793478260884,0.027153538010062636
160,327,chiều,8.640096618357406,0.03447921870365763
161,1253,tiết_kiệm,8.588043478260888,0.03530041862823027
162,659,hàng_đầu,8.510077762989264,0.036566287424471884
163,855,mercedes,8.200532386867792,0.042044104620131924
164,1134,suv,8.200532386867792,0.042044104620131924
165,420,còn,8.198197990951655,0.04208831305965959
166,777,kích_thước,8.123274421413235,0.04353152673083749
167,492,dài,8.048309178743883,0.04502378041526993
168,441,cạnh_tranh,7.838743961352662,0.04946463506995883
169,600,góc,7.838743961352662,0.04946463506995883
170,686,hẳn,7.76494847242134,0.05112769197019611
171,1371,tại,7.735436203466917,0.05180789549950645
172,468,cụm,7.653250805153007,0.05374881333151497
173,1514,đi,7.117796756383712,0.06823647277427133
174,1536,đây,7.048429951690842,0.07037006056140478
175,893,mặt,7.038781535158372,0.07067189192723564
176,1405,vinfast,6.781157851810044,0.07920996945155043
177,735,không,6.773946898967391,0.07946273188300364
178,1010,nổi_bật,6.628119967793896,0.08474442443501809
179,900,mọi,6.628119967793896,0.08474442443501809
180,812,là,6.400767263427125,0.0936592307763049
181,537,ertiga,6.376489533011275,0.0946628077783745
182,671,hơi,6.376489533011275,0.0946628077783745
183,1265,toyota,6.301970707767809,0.09780812580719639
184,1570,đầu,6.045680450118866,0.10940879946148446
185,1354,tính_năng,6.006442224022599,0.11129721721022652
186,1627,ấn_tượng,5.8837344720497065,0.11740586327418469
187,821,lùi,5.793553743961361,0.12209785734551586
188,576,giảm,5.793553743961361,0.12209785734551586
189,748,khối,5.793553743961361,0.12209785734551586
190,1275,toyota_rush,5.793553743961361,0.12209785734551586
191,351,chạy,5.793553743961361,0.12209785734551586
192,525,dữ_dằn,5.793553743961361,0.12209785734551586
193,50,19,5.793553743961361,0.12209785734551586
194,1366,tương_xứng,5.793553743961361,0.12209785734551586
195,53,200,5.793553743961361,0.12209785734551586
196,54,2008,5.793553743961361,0.12209785734551586
197,1199,thích,5.793553743961361,0.12209785734551586
198,506,dường_như,5.793553743961361,0.12209785734551586
199,84,28,5.793553743961361,0.12209785734551586
200,1249,tiêu_thụ,5.793553743961361,0.12209785734551586
201,1292,traveller,5.793553743961361,0.12209785734551586
202,382,class,5.793553743961361,0.12209785734551586
203,1412,việt,5.793553743961361,0.12209785734551586
204,696,hộc,5.793553743961361,0.12209785734551586
205,426,công_bằng,5.793553743961361,0.12209785734551586
206,808,luxury,5.793553743961361,0.12209785734551586
207,1334,tua,5.793553743961361,0.12209785734551586
208,1208,thông_tin,5.793553743961361,0.12209785734551586
209,837,lẽ,5.793553743961361,0.12209785734551586
210,1027,pha,5.793553743961361,0.12209785734551586
211,1512,đem,5.793553743961361,0.12209785734551586
212,1105,s450,5.793553743961361,0.12209785734551586
213,1496,áp_dụng,5.793553743961361,0.12209785734551586
214,266,bản,5.7147750963308175,0.12634235464706062
215,673,hơn,5.418635295170297,0.14358693432576008
216,657,hàng,5.375940878766989,0.14624991268949689
217,768,kona,5.365838509316773,0.14688682966553643
218,836,lắp_đặt,5.365838509316773,0.14688682966553643
219,429,công_nghệ,5.318423364075567,0.14991138425959782
220,1449,với,5.280727153784228,0.15235787691976832
221,1471,xpander,5.261991028295391,0.15358783695137898
222,619,hay,5.218648636991036,0.15646911906794977
223,922,nghiệm,4.788676098458704,0.18794164736819394
224,1317,trải,4.788676098458704,0.18794164736819394
225,1286,trang_bị,4.7160928736671694,0.19380637272065637
226,559,ghế,4.71008346273294,0.19429950195009432
227,531,ecosport,4.71008346273294,0.19429950195009432
228,252,bán,4.669645552967511,0.1976483209947387
229,887,mạnh,4.637439613526571,0.20035375167242758
230,346,chút,4.628702445652185,0.20109362405101414
231,1121,so,4.617752844008121,0.20202443220577643
232,982,nissan,4.563505787690578,0.20669518353335606
233,844,lớn,4.556348814229198,0.2073188363937988
234,980,những,4.499678461634944,0.21231896964140357
235,1171,theo,4.475871954132819,0.21445257744195834
236,358,chắc_chắn,4.266983695652187,0.23404052771996034
237,1101,rộng,4.142512077294646,0.2464809110906064
238,434,cũng,4.075643493357437,0.253410997564727
239,438,cơ_sở,4.048704435660918,0.2562527309169942
240,1461,xe,4.048664059045421,0.25625701182916755
241,1006,nếu,4.022728318380486,0.25902031801075376
242,296,bởi,3.9513228411835897,0.2667685843829732
243,1443,vẻ,3.9513228411835897,0.2667685843829732
244,1205,thông_số,3.9057971014492376,0.27181765921362433
245,1537,đã,3.630453952917711,0.30423263141151935
246,736,không_gian,3.5507246376811246,0.31424265071350116
247,442,cả,3.515004402560602,0.3188213078670266
248,432,cùng,3.4826557615799882,0.323018587211066
249,1014,nội_thất,3.4357521470745698,0.32919094700741824
250,1092,rõ_ràng,3.3759771629336837,0.3372072549820836
251,349,chưa,3.3759771629336837,0.3372072549820836
252,971,nhật_bản,3.3759771629336837,0.3372072549820836
253,62,2021,3.3759771629336837,0.3372072549820836
254,1260,tiện_ích,3.314059983896948,0.34569054595650595
255,813,làm,3.314059983896948,0.34569054595650595
256,108,3d,3.314059983896948,0.34569054595650595
257,458,cặp,3.314059983896948,0.34569054595650595
258,554,full,3.314059983896948,0.34569054595650595
259,707,indonesia,3.314059983896948,0.34569054595650595
260,289,bố_trí,3.314059983896948,0.34569054595650595
261,653,hài_lòng,3.314059983896948,0.34569054595650595
262,874,máy,3.314059983896948,0.34569054595650595
263,1504,ăn,3.314059983896948,0.34569054595650595
264,803,loại,3.314059983896948,0.34569054595650595
265,1248,tiêu_dùng,3.314059983896948,0.34569054595650595
266,490,duy_nhất,3.314059983896948,0.34569054595650595
267,674,hơn_nữa,3.314059983896948,0.34569054595650595
268,1240,tiguan,3.314059983896948,0.34569054595650595
269,1293,trax,3.314059983896948,0.34569054595650595
270,413,cách,3.314059983896948,0.34569054595650595
271,923,nghèo_nàn,3.314059983896948,0.34569054595650595
272,1230,thị_trường,3.314059983896948,0.34569054595650595
273,1517,điều_chỉnh,3.314059983896948,0.34569054595650595
274,871,màn_hình,3.234362922705324,0.35688307558079163
275,858,mitsubishi,3.2138435990338294,0.35981513651524955
276,1140,sáng,3.207804838182432,0.3606819877811489
277,903,một,3.195652173913012,0.36243194524165384
278,1099,rẻ,3.195652173913012,0.36243194524165384
279,1160,sự,3.1621587301587226,0.3672928768030786
280,60,2019,3.141855353252407,0.37026675237466977
281,567,giá,3.1293378844114037,0.3721104967509897
282,421,có,3.061114358495338,0.3822981899421009
283,1586,để,2.9742681734529604,0.39560955643017703
284,966,nhất,2.9731064527259794,0.3957902453241774
285,61,2020,2.9678235605836853,0.3966128018960674
286,861,mm,2.9589371980676047,0.3979996790520456
287,391,cr,2.9494983277591933,0.3994772596672751
288,1270,toyota_fortuner,2.9449879227053253,0.4001849575536991
289,1380,tỏ,2.9449879227053253,0.4001849575536991
290,846,lợi_thế,2.8405797101449,0.4168632665401141
291,504,dùng,2.8308687025535035,0.4184435563505974
292,1103,rộng_rãi,2.7222222222221957,0.4364640606115886
293,718,khoảng,2.7222222222221957,0.4364640606115886
294,628,hiện_đại,2.681231884057986,0.443426167075719
295,716,khoang,2.681231884057986,0.443426167075719
296,1440,vận_hành,2.671056604373219,0.44516835056748827
297,406,cx,2.6643626904496287,0.4463174925772555
298,1276,toyota_vios,2.6206521739130357,0.4538804521477907
299,616,hai,2.603864734299492,0.45681241185043775
300,888,mạnh_mẽ,2.603864734299492,0.45681241185043775
301,1039,phía,2.603864734299492,0.45681241185043775
302,1392,từ,2.577754212324749,0.4614028746549711
303,725,khá,2.5669415509258933,0.46331461679082286
304,961,nhưng,2.5233366670175665,0.47108838418598376
305,814,lái,2.5077803203661215,0.4738866460465979
306,754,kia,2.457129797369803,0.48308853107169825
307,828,lại,2.4393340688677894,0.48635459988056273
308,960,như_vậy,2.367149758454083,0.4997789770152795
309,502,dù,2.367149758454083,0.4997789770152795
310,1339,tuy_nhiên,2.3264151438773064,0.5074793631791545
311,1543,đó,2.270263779095309,0.5182415009439447
312,301,cao,2.2521087511091076,0.5217576289697654
313,605,gầm,2.248792270531379,0.5224018622170841
314,878,mã_lực,2.248792270531379,0.5224018622170841
315,1583,đến,2.1684679823208857,0.5381858697887576
316,1335,tucson,2.1479716614906814,0.5422688950455801
317,907,mới,2.1479716614906814,0.5422688950455801
318,857,mirage,2.1334918478260936,0.5451669060202657
319,767,kiểu,2.1334918478260936,0.5451669060202657
320,366,chống,2.1334918478260936,0.5451669060202657
321,56,2015,2.1334918478260936,0.5451669060202657
322,761,kia_soluto,2.1334918478260936,0.5451669060202657
323,1277,toyota_wigo,2.1334918478260936,0.5451669060202657
324,1267,toyota_avanza,2.1334918478260936,0.5451669060202657
325,612,gồm,2.1334918478260936,0.5451669060202657
326,588,glc,2.1334918478260936,0.5451669060202657
327,990,này,2.100083185448074,0.5518959345402004
328,1155,sở_hữu,2.0659055162341033,0.5588410436078814
329,1151,sẽ,2.0378217466787185,0.5645938853869608
330,221,an_toàn,2.022965108562908,0.5676539186822236
331,1068,quá,2.012077294685971,0.5699038047068021
332,1047,phần,2.012077294685971,0.5699038047068021
333,1074,ra,1.9756000905797158,0.5774864111404436
334,647,hyundai,1.9356781742019606,0.58586367346424
335,59,2018,1.9123596373935987,0.5907945016590568
336,1172,thiết_kế,1.8999204665959462,0.5934360929249345
337,430,công_suất,1.8937198067632668,0.5947557823333955
338,1297,trong,1.8935971467391088,0.5947819076297913
339,976,nhỉnh,1.8935971467391088,0.5947819076297913
340,211,accent,1.8437305900621173,0.6054652174880808
341,1198,thì,1.8335799114331488,0.6076549759014747
342,634,honda,1.815388486312377,0.6115919679573782
343,945,nhau,1.7753623188405623,0.6203109908808202
344,929,ngoại_thất,1.7753623188405623,0.6203109908808202
345,977,nhỏ,1.7753623188405623,0.6203109908808202
346,1215,thấp,1.7753623188405623,0.6203109908808202
347,957,như,1.7120565719986596,0.6342566786704775
348,1295,triton,1.6570048309178582,0.6465345193981258
349,1330,trục,1.6570048309178582,0.6465345193981258
350,655,hàn_quốc,1.6514110305958176,0.6477896973596946
351,1516,điều,1.6514110305958176,0.6477896973596946
352,1602,đồng,1.5997223899624067,0.6594527675673734
353,979,nhờ,1.5640722575703887,0.6675633473672911
354,1386,tốt,1.5640722575703887,0.6675633473672911
355,728,khách_hàng,1.5386473429951544,0.6733796939042747
356,572,giúp,1.5386473429951544,0.6733796939042747
357,727,khác_biệt,1.5386473429951544,0.6733796939042747
358,1122,so_sánh,1.5386473429951544,0.6733796939042747
359,1577,đặc_biệt,1.5386473429951544,0.6733796939042747
360,1422,và,1.4843782651105533,0.685880483609929
361,1614,động_cơ,1.479122965929306,0.687097053071722
362,948,nhiều,1.4788323844030182,0.6871643511950586
363,387,con_số,1.4724939613526626,0.6886331035400413
364,770,kèm,1.4724939613526626,0.6886331035400413
365,915,navara,1.4724939613526626,0.6886331035400413
366,1458,xa,1.4724939613526626,0.6886331035400413
367,641,hoàn_toàn,1.4724939613526626,0.6886331035400413
368,599,gì,1.4724939613526626,0.6886331035400413
369,1004,nằm,1.4724939613526626,0.6886331035400413
370,865,mpv,1.4724939613526626,0.6886331035400413
371,913,mỹ,1.4724939613526626,0.6886331035400413
372,905,một_cách,1.4724939613526626,0.6886331035400413
373,454,cần,1.4724939613526626,0.6886331035400413
374,1367,tương_đương,1.4724939613526626,0.6886331035400413
375,609,gọn,1.4724939613526626,0.6886331035400413
376,109,40,1.4724939613526626,0.6886331035400413
377,1438,vượt_trội,1.4611686669685957,0.6912611364441146
378,934,người,1.4492541152263498,0.6940309793223643
379,1406,vios,1.42028985507245,0.7007856445988294
380,953,nhìn,1.345706521739113,0.718309272766464
381,851,mazda,1.3280242176301802,0.7224894494491831
382,994,nên,1.3104522515528063,0.7266525947675622
383,985,nm,1.301932367149746,0.7286742677457629
384,992,nâng_cấp,1.301932367149746,0.7286742677457629
385,1575,đắt,1.301932367149746,0.7286742677457629
386,1470,xoắn,1.301932367149746,0.7286742677457629
387,870,mà,1.301932367149746,0.7286742677457629
388,336,chênh_lệch,1.301932367149746,0.7286742677457629
389,729,khí,1.301932367149746,0.7286742677457629
390,425,có_thể,1.2841976669115485,0.7328888736328022
391,706,inch,1.2815703837895878,0.7335139540269466
392,1218,thấy,1.2633121364487747,0.7378628510156222
393,1389,tổng_thể,1.25332754629628,0.7402445923751331
394,1029,phiên_bản,1.2177825036756786,0.7487425684712397
395,1359,túi,1.1835748792270415,0.7569463695504335
396,1223,thế_hệ,1.1835748792270415,0.7569463695504335
397,485,do,1.1835748792270415,0.7569463695504335
398,1466,xl7,1.1835748792270415,0.7569463695504335
399,882,mô,1.1835748792270415,0.7569463695504335
400,1227,thể_thao,1.1835748792270415,0.7569463695504335
401,488,dung_tích,1.1835748792270415,0.7569463695504335
402,715,khiến,1.1835748792270415,0.7569463695504335
403,267,bảng,1.1835748792270415,0.7569463695504335
404,258,bên,1.1835748792270415,0.7569463695504335
405,322,chiếc,1.15557568438002,0.7636776012930849
406,1444,về,1.1531201521237509,0.764268564666784
407,1413,việt_nam,1.1208064949006995,0.7720538353713836
408,1480,xét,1.1208064949006995,0.7720538353713836
409,1310,trước,1.1188477685760272,0.7725262158254479
410,849,mang,1.1131793478260792,0.7738935270640489
411,1511,đang,1.1088830584707534,0.7749301223333541
412,412,các,1.0975741106719177,0.7776597350275823
413,1111,santa,1.0712811996779428,0.784011044225943
414,1026,peugeot,1.0712811996779428,0.784011044225943
415,545,fe,1.0712811996779428,0.784011044225943
416,606,gần,1.0712811996779428,0.784011044225943
417,1325,trội,1.0712811996779428,0.784011044225943
418,1239,thực_tế,1.0712811996779428,0.784011044225943
419,384,colorado,1.0712811996779428,0.784011044225943
420,1098,rằng,1.0652173913043375,0.7854766736109264
421,466,cụ_thể,1.0652173913043375,0.7854766736109264
422,1128,sport,1.0652173913043375,0.7854766736109264
423,1180,thoải_mái,1.0652173913043375,0.7854766736109264
424,436,cơ_bản,1.0652173913043375,0.7854766736109264
425,1212,thương_hiệu,1.0652173913043375,0.7854766736109264
426,212,accord,1.0652173913043375,0.7854766736109264
427,1322,trẻ_trung,1.0652173913043375,0.7854766736109264
428,280,bằng,1.0652173913043375,0.7854766736109264
429,219,altis,1.0652173913043375,0.7854766736109264
430,313,chevrolet,1.0652173913043375,0.7854766736109264
431,854,men,1.0652173913043375,0.7854766736109264
432,1238,thực_sự,1.0652173913043375,0.7854766736109264
433,726,khác,1.0652173913043375,0.7854766736109264
434,1116,sedan,1.0568586320874656,0.7874974363022061
435,282,bề_thế,0.9468599033816334,0.8141071963481149
436,1002,nước,0.9468599033816334,0.8141071963481149
437,1368,tương_đối,0.9468599033816334,0.8141071963481149
438,1370,tương_ứng,0.9468599033816334,0.8141071963481149
439,1557,đường,0.9468599033816334,0.8141071963481149
440,1626,ảnh_hưởng,0.9468599033816334,0.8141071963481149
441,1269,toyota_corolla,0.9468599033816334,0.8141071963481149
442,1530,đáng,0.9468599033816334,0.8141071963481149
443,380,civic,0.9468599033816334,0.8141071963481149
444,1170,thay_đổi,0.9468599033816334,0.8141071963481149
445,1130,subaru,0.9468599033816334,0.8141071963481149
446,679,hạng,0.9097901570048191,0.8230645990638489
447,445,cảm_giác,0.9097901570048191,0.8230645990638489
448,302,cao_cấp,0.8775839659535393,0.8308336648931834
449,227,at,0.832451372997701,0.8416903744326046
450,422,có_giá,0.832451372997701,0.8416903744326046
451,1369,tương_đồng,0.8285024154589291,0.8426381823645629
452,892,mặc_dù,0.8285024154589291,0.8426381823645629
453,847,lựa_chọn,0.8285024154589291,0.8426381823645629
454,481,di_chuyển,0.8285024154589291,0.8426381823645629
455,495,dành,0.8285024154589291,0.8426381823645629
456,552,forester,0.8285024154589291,0.8426381823645629
457,835,lắp_ráp,0.8285024154589291,0.8426381823645629
458,831,lần_lượt,0.8285024154589291,0.8426381823645629
459,254,bán_kính,0.8285024154589291,0.8426381823645629
460,1491,yếu_tố,0.8285024154589291,0.8426381823645629
461,368,chỗ,0.8285024154589291,0.8426381823645629
462,997,nói,0.8285024154589291,0.8426381823645629
463,377,ciaz,0.8285024154589291,0.8426381823645629
464,402,cuv,0.8285024154589291,0.8426381823645629
465,345,chúng_tôi,0.8285024154589291,0.8426381823645629
466,300,camry,0.8285024154589291,0.8426381823645629
467,1088,rs,0.8285024154589291,0.8426381823645629
468,298,cabin,0.8285024154589291,0.8426381823645629
469,1183,thua_kém,0.8285024154589291,0.8426381823645629
470,1287,trang_bị_động_cơ,0.8285024154589291,0.8426381823645629
471,433,cũ,0.8285024154589291,0.8426381823645629
472,967,nhận,0.8285024154589291,0.8426381823645629
473,993,nét,0.8185170807453448,0.845033057560759
474,553,fortuner,0.8185170807453448,0.845033057560759
475,1112,santafe,0.8185170807453448,0.845033057560759
476,1158,sức_mạnh,0.8185170807453448,0.845033057560759
477,1114,sau,0.7935634141454686,0.8510059524643706
478,378,city,0.7596702227589813,0.8590870234457996
479,1425,vào,0.7596702227589813,0.8590870234457996
480,1390,tới,0.7596702227589813,0.8590870234457996
481,1296,triệu,0.7566555686120809,0.8598038196625892
482,714,khi,0.7157632658538509,0.8694901555855956
483,334,chân,0.710144927536225,0.8708152053338416
484,248,brio,0.710144927536225,0.8708152053338416
485,1437,vượt,0.710144927536225,0.8708152053338416
486,928,ngoại_hình,0.710144927536225,0.8708152053338416
487,535,elantra,0.710144927536225,0.8708152053338416
488,1597,đối_với,0.710144927536225,0.8708152053338416
489,44,18,0.710144927536225,0.8708152053338416
490,1234,thời_điểm,0.710144927536225,0.8708152053338416
491,909,mới_mẻ,0.710144927536225,0.8708152053338416
492,1410,việc,0.710144927536225,0.8708152053338416
493,128,4x4,0.710144927536225,0.8708152053338416
494,984,niêm_yết,0.710144927536225,0.8708152053338416
495,1398,tỷ,0.710144927536225,0.8708152053338416
496,872,màu,0.710144927536225,0.8708152053338416
497,1065,quay_vòng,0.710144927536225,0.8708152053338416
498,1501,ít,0.710144927536225,0.8708152053338416
499,969,nhập_khẩu,0.710144927536225,0.8708152053338416
500,1621,ưu_thế,0.710144927536225,0.8708152053338416
501,648,hyundai_accent,0.710144927536225,0.8708152053338416
502,1338,tuy,0.710144927536225,0.8708152053338416
503,9,100,0.710144927536225,0.8708152053338416
504,1226,thể_hiện,0.710144927536225,0.8708152053338416
505,1135,suzuki,0.6922509946007306,0.8750250625035096
506,1439,vẫn,0.6623183177531051,0.8820291891956544
507,228,attrage,0.658533363526572,0.8829111977498516
508,320,chi_tiết,0.658533363526572,0.8829111977498516
509,627,hiện_tại,0.658533363526572,0.8829111977498516
510,8,10,0.658533363526572,0.8829111977498516
511,58,2017,0.658533363526572,0.8829111977498516
512,1427,vì,0.658533363526572,0.8829111977498516
513,1495,áp,0.658533363526572,0.8829111977498516
514,1595,đối_thủ,0.645802902120374,0.8858713513552191
515,1353,tính,0.5917874396135208,0.8983098510557898
516,694,hỗ_trợ,0.5917874396135208,0.8983098510557898
517,1118,seltos,0.5917874396135208,0.8983098510557898
518,798,linh_hoạt,0.5917874396135208,0.8983098510557898
519,544,fadil,0.5917874396135208,0.8983098510557898
520,1219,thậm_chí,0.5917874396135208,0.8983098510557898
